Department,District,Business,Adress,Acceptance,Category,Sub-category,Contact,Instagram,Facebook,X,Website
Usulutan,,Kalani Surf House | El Cuco,"13.17287010033277, -88.12018560199134",No,Accommodation,Accommodations,78959958,https://www.instagram.com/kalanisurfhouselasflores/,,,
Usulutan,,Hotel Atlakamani,"13.17132329695835, -88.11999314588265",No,Accommodation,Accommodations,71488025,https://www.instagram.com/atlakamanisurfingresort_/,https://www.facebook.com/Atlakamani2017/,,
Usulutan,,Escape | Casa Las Flores,"13.172408272937203, -88.12024731832265",No,Accommodation,Accommodations,72105716,https://www.instagram.com/escapesurfing,https://www.facebook.com/escapesurfing,,https://escapesurftravel.com/
Usulutan,,Alma Azul,"13.173151744389713, -88.12088369618013",No,Accommodation,Accommodations,77480233,https://www.instagram.com/hotelalmaazul/,https://www.facebook.com/hotelalmaazul/,,https://www.hotelalmaazul.com/
Usulutan,Jucuarán,Costa Dorada - Surf Resort,"13.167180179963038, -88.13189070105561",No,Accommodation,Accommodations,75767999,https://www.instagram.com/costadorada_sv,https://www.facebook.com/CostaDoradaSV/,,https://www.hotelcostadorada.com/
Usulutan,Jucuarán,Hotel Costa del Surf,"13.167234075941264, -88.13458626228304",No,Accommodation,Accommodations,70200301,https://www.instagram.com/costa.delsurf/,,,https://www.yalihospitality.com/costa-del-surf
Usulutan,Jucuarán,Rancho Hernandez Villas,"13.16792881362359, -88.13921229592103",No,Accommodation,Accommodations,79787045,,,,
Usulutan,Jucuarán,Teotlac,"13.168007970953743, -88.14154400465964",No,Accommodation,Accommodations,79298037,https://www.instagram.com/teotlac_sv,,,https://bio.site/ranchoteotlac.sv
Usulutan,Jucuarán,Majague Lodge,"13.169985378358644, -88.14448311618192",No,Accommodation,Accommodations,78838157,https://www.instagram.com/majague_lodge/,,,
Usulutan,Jucuarán,Bella Vista Hotel Boutique,"13.169156646004362, -88.1531636359809",No,Accommodation,Accommodations,77522577,,,,https://bellavistahotelboutique.com/
Usulutan,Jucuarán,Jimmy's Cabins,"13.168765437105447, -88.17748227125767",No,Accommodation,Accommodations,78565716,,https://www.facebook.com/people/Jimmyscabins/,,
Usulutan,Jucuarán,Mango Surf Studios,"13.170311367529102, -88.18258360407681",No,Accommodation,Accommodations,7483 6860,https://www.instagram.com/mango.surf.studios/,https://www.facebook.com/profile.php?id=61580042126234,,https://mangosurfstudios.com/
Usulutan,Jucuarán,"Villa Mango, Jucuarán El Salvador","13.168347392023579, -88.18379596256698",No,Accommodation,Accommodations,60234848,,,,
Usulutan,Jucuarán,Hotel Los Mangos El Salvador,"13.169089108025576, -88.1844235994835",No,Accommodation,Accommodations,77371940,https://www.instagram.com/hotelpuntamango,https://m.facebook.com/HotelLosMangosElSalvador/,,https://losmangoshotel.com/
Usulutan,Jucuarán,Hotel Punta Mango,"13.168493646063428, -88.1850083210709",No,Accommodation,Accommodations,7210 5503,https://www.instagram.com/puntamangosurf/?hl=es-la,https://www.facebook.com/Puntamango.SurfResort,,https://escapepuntamango.com/
Usulutan,Jucuarán,Punta mango Cafe,"13.169943943209852, -88.18945397099948",No,Accommodation,Accommodations,70984509,,,,https://puntamangocafe.com/
Usulutan,Jucuarán,Rancho Bahamas Playa El Espino,"13.173071638737413, -88.2958598209912",No,Accommodation,Accommodations,7892 5686,,https://www.facebook.com/p/Rancho-Bahamas-Playa-El-Espino-100094637392326/?locale=es_LA,,
Usulutan,Jucuarán,Hotel y restaurante Villa Monarca,"13.173565215424828, -88.29619548165164",No,Accommodation,Accommodations,26157399,https://www.instagram.com/h.rvillamonarca/,,,
Usulutan,Jucuarán,Rancho y Restaurante Pacífico Quinteros,"13.171665673970047, -88.29562054189591",No,Accommodation,Accommodations,61192503,,,,
Usulutan,Jucuarán,Rancho Don Martin,"13.172717475641317, -88.2979128456037",No,Accommodation,Accommodations,69906528,,https://www.facebook.com/people/Rancho-Don-Martin/61568616203548/,,
Usulutan,Jucuarán,Hotel y Restaurante La Piscina,"13.173587046493774, -88.30083965397736",No,Accommodation,Accommodations,79876959,https://www.instagram.com/lapiscinach/,,,
Usulutan,Jucuarán,Restaurante El Jícaro Playa El Espino,"13.173080390887662, -88.30172478290606",No,Accommodation,Accommodations,74932311,https://www.instagram.com/restaurante_el_jicaro_,https://www.facebook.com/restauranteeljicaro,,
Usulutan,Jucuarán,Palacios Ranch,"13.173167731285547, -88.30385681884334",No,Accommodation,Accommodations,78523540,,,,
Usulutan,Jucuarán,Hotel y Restaurante La Estancia de Don Luis,"13.172732148891393, -88.30557368027324",No,Accommodation,Accommodations,7025-6054,,https://www.facebook.com/laestanciadedonluis/,,
Usulutan,Jucuarán,Casa de Mar Bosque de Mangle,"13.17400329498152, -88.31001363092138",No,Accommodation,Accommodations,,,https://www.facebook.com/CasaDeMarBosqueDeMangle/,,
Usulutan,Jucuarán,La Estancia 812,"13.174035032392647, -88.31115477975975",No,Accommodation,Accommodations,7267-1232,https://www.instagram.com/laestancia812/,,,
Usulutan,Jucuarán,Casa Blanca - White House El Espino,"13.175597831225563, -88.31092414919314",No,Accommodation,Accommodations,7572 5693,https://www.instagram.com/casablanca.alojamiento/,https://www.facebook.com/p/Rancho-Casa-Blanca-61554027193421/,,
Usulutan,Jucuarán,Rancho el PACIFICO,"13.173601363883073, -88.31535107361506",No,Food & Beverage,Restaurants,73238775,,,,
Usulutan,Jucuarán,Rancho San Luis,"13.174507216445923, -88.3166687002362",No,Accommodation,Accommodations,72334565,,https://www.facebook.com/share/1XCUEhqom1/?mibextid=wwXIfr,,
Usulutan,Jucuarán,Rancho Julia Vista Al Mar,"13.1741414152395, -88.31936173579805",No,Accommodation,Accommodations,7358 7521,instagram.com/ranchojuliavistaalmar,https://www.facebook.com/profile.php?id=61579110593032,,
Usulutan,Jucuarán,Rancho Los Cocos,"13.173836362251372, -88.32078275561575",No,Accommodation,Accommodations,72980473,https://www.instagram.com/rancholoscocos.sv/,,,
Usulutan,Jucuarán,Mirador beach,"13.173965745798087, -88.32219182049533",No,Accommodation,Accommodations,77097065,,https://www.facebook.com/p/Restaurante-mirador-Beach-100067104939767/,,
Usulutan,Jucuarán,Rancho Santa Fe,"13.17458374896522, -88.32223514527813",No,Accommodation,Accommodations,69997975,,https://www.facebook.com/100092001215407/?locale=es_LA,,
Usulutan,Jucuarán,Hotel y Restaurante Mariana,"13.174832637172482, -88.32240411186294",No,Accommodation,Accommodations,6312 6520,,https://www.facebook.com/p/Rancho-Mariana-100090182805212/,,
Usulutan,Jucuarán,Rancho Romeros,"13.174102845609678, -88.32328143842301",No,Accommodation,Accommodations,79250505,,,,
Usulutan,Jucuarán,Aloha Paradise,"13.174406217625865, -88.33411740583857",No,Accommodation,Accommodations,73961480,https://www.instagram.com/alohaparadiseplayaelespino/,,,https://alohaparadise.my.canva.site/
Usulutan,Jucuarán,B Boutique Hotel | Playa El Espino,"13.174983551421139, -88.3388644824589",No,Accommodation,Accommodations,7574 9664,https://www.instagram.com/bboutiquehotel/reels/,,,https://www.bboutiquehotel.com/
Usulutan,Jiquilisco,WANAKOS,"13.208877153749711, -88.5574232034659",No,Accommodation,Accommodations,72118587,,,,
La Paz,San Luis La Herradura,Hostal Manglares,"13.213633641458626, -88.57864060876045",No,Accommodation,Accommodations,74695076,,https://www.facebook.com/hostal.manglares,,
La Paz,San Luis La Herradura,Camping Backpacker Tasajera,"13.272473548581342, -88.84232989778165",No,Accommodation,Accommodations,60212596,,https://www.facebook.com/share/1Dj7wEHsg7/,,
La Paz,San Luis La Herradura,Sol de Tasajera,"13.280908792310779, -88.86383430802265",No,Accommodation,Accommodations,64293278,,,,
La Paz,San Luis La Herradura,MONTANA BEACH HOUSE,"13.291831593982595, -88.8881572927424",No,Accommodation,Accommodations,7233-2305,https://www.instagram.com/montanaranch.sv/,,,
La Paz,San Luis La Herradura,Rancho cristina,"13.293560310467575, -88.88515003631947",No,Accommodation,Accommodations,78154732,,,,
La Paz,San Luis La Herradura,The Mira's Place Costa del Sol | Casa de Playa,"13.292486557659089, -88.89160849452591",No,Accommodation,Accommodations,7919 8571,,https://www.facebook.com/profile.php?id=61566856664791,,
La Paz,San Luis La Herradura,Nammu Restaurant & Grill,"13.300329135817588, -88.89234651967831",No,Accommodation,Accommodations,2255 4429,https://www.instagram.com/astra_resort,,,https://astraresortsv.com/nammu/
La Paz,San Luis La Herradura,Astra Resort,"13.300329135817588, -88.89234651967832",No,Accommodation,Accommodations,2256 4429,https://www.instagram.com/astra_resort,,,https://astraresortsv.com/habitaciones/
La Paz,San Luis La Herradura,Hotel Bahía del Sol - All Suites Marina & Beach Resort,"13.296835365116854, -88.89404213053226",No,Accommodation,Accommodations,22554444,https://www.instagram.com/hotelbahiadelsol/,https://www.facebook.com/BahiadelSolES/,,https://bahiadelsolelsalvador.com/
La Paz,San Luis La Herradura,Casa del Sol,"13.296654652579404, -88.89522129279163",No,Accommodation,Accommodations,6019 7679,,https://www.facebook.com/casadelsolsv/,,
La Paz,San Luis La Herradura,Rancho Regalo de Dios,"13.297251457700948, -88.89798610425942",No,Accommodation,Accommodations,75207165,,,,
La Paz,San Luis La Herradura,Hotel Bahía Dorada,"13.294245358559289, -88.89772294844542",No,Accommodation,Accommodations,23257500,https://www.instagram.com/bahiadorada.sv/,https://www.facebook.com/HotelBahiaDoradaCostaDelSol/,,https://hotelbahiadorada.hoteleselsalvador.com/
La Paz,San Luis La Herradura,Hotel Pacific Paradise Costa del Sol,"13.300149788701855, -88.90311261196577",No,Accommodation,Accommodations,2347-3900,https://www.instagram.com/pacificparadise_,https://www.facebook.com/PacificElCuco?mibextid=ZbWKwL,,
La Paz,San Luis La Herradura,Casa Adriatika,"13.298028746445295, -88.90489775897682",No,Accommodation,Accommodations,7160-1668,https://www.instagram.com/casadriatika/,,,
La Paz,San Luis La Herradura,Rancho de playa SODE,"13.300612743257833, -88.9056892018485",No,Accommodation,Accommodations,22984305,,,,
La Paz,San Luis La Herradura,Apartamentos Del Mar,"13.300858107808269, -88.90585013438098",No,Accommodation,Accommodations,7830-4673,,,,
La Paz,San Luis La Herradura,Residencia del Sol,"13.299925978545554, -88.90923404006669",No,Accommodation,Accommodations,7608 6124,,,,
La Paz,San Luis La Herradura,MG Villas del Pacifico,"13.307836998640996, -88.91497475541448",No,Accommodation,Accommodations,7843 9184,,,,
La Paz,San Luis La Herradura,Manglares Tour,"13.308865409237939, -88.91794127854466",No,Accommodation,Accommodations,74608004,,,,
La Paz,San Luis La Herradura,Restaurante Marty Mar,"13.308179337519471, -88.92115464605187",No,Accommodation,Accommodations,6205-8630,,,,
La Paz,San Luis La Herradura,La Pampa Costa del Sol,"13.312958991813337, -88.92127230178066",No,Accommodation,Accommodations,23380018,,,,
La Paz,San Luis La Herradura,Isla de Las Rosas,"13.314610480184317, -88.92303854338373",No,Accommodation,Accommodations,60782168,https://www.instagram.com/irosas.sv/,,,https://irosas.com/
La Paz,San Luis La Herradura,Coconut Village Apart Resort,"13.308085998964362, -88.92451707070474",No,Accommodation,Accommodations,22601880,,,,https://coconutvillagehotel.com/
La Paz,San Luis La Herradura,Rancho Mónaco Costa del Sol,"13.31421832472341, -88.93197417321869",No,Accommodation,Accommodations,60147646,https://www.instagram.com/ranchomonaco,,,
La Paz,San Luis La Herradura,Rancho Texas,"13.312302213360542, -88.93347578690322",No,Accommodation,Accommodations,78371424,,,,
La Paz,San Luis La Herradura,Rancho Dallas,"13.312538594272517, -88.93372605586866",No,Accommodation,Accommodations,78427283,,,,https://www.costa-rancho-dallas.com/
La Paz,San Luis La Herradura,Rancho Pacific Sunset,"13.317000494595343, -88.93887608238722",No,Accommodation,Accommodations,70135088,,,,
La Paz,San Luis La Herradura,Rancho 2 Sueños,"13.321465382987792, -88.94097361801705",No,Accommodation,Accommodations,68639725,,,,
La Paz,San Luis La Herradura,Villa Hemir,"13.323590779862652, -88.94056694075934",No,Accommodation,Accommodations,7745-5080,https://www.instagram.com/villahemir/,,,
La Paz,San Luis La Herradura,La Riviera Beach House - Cabo del Sol,"13.323100638199906, -88.94089627975976",No,Accommodation,Accommodations,7267 1371,,https://www.facebook.com/p/La-Riviera-Beach-House-Costa-del-Sol-61555187981024/,,
La Paz,San Luis La Herradura,Isola beach house,"13.320350841980833, -88.94393454875464",No,Accommodation,Accommodations,77451183,https://www.instagram.com/isolabeachhouse/,,,https://www.tetostour.com/alojamientos/detail/64b073c874eb6617b4fcf869
La Paz,San Luis La Herradura,Tetos Tour,"13.323103097363017, -88.94647739804014",No,Tourism,Tourist destinations,77451183,http://www.instagram.com/tetostour,https://www.facebook.com/TetosTour/,,https://www.tetostour.com/
La Paz,San Luis La Herradura,Ferretería Ramírez,"13.31904850197893, -88.94634802498149",No,Retail,Retailers,23526031,,https://m.facebook.com/La-costa-Ferreteria-Ramirez-1476147042613321/,,
La Paz,San Luis La Herradura,La Dolce Villa,"13.32263568431191, -88.95054270979959",No,Accommodation,Accommodations,,https://www.instagram.com/ladolcevillasv,,,http://ladolcevillasv.com/
La Paz,San Luis La Herradura,Rental Lanchas,"13.324173154850927, -88.94972109339925",No,Tourism,Tourist destinations,77438722,https://www.instagram.com/rentalanchassv/,https://www.facebook.com/rentalanchaspuntocom,,https://www.rentalanchas.com/home
La Paz,San Luis La Herradura,CASA CARACOLSV,"13.327057252546666, -88.95369130689733",No,Accommodation,Accommodations,79238290,,,,
La Paz,San Luis La Herradura,Hotel Tesoro Beach,"13.322218617509057, -88.95281586760963",No,Accommodation,Accommodations,2237- 6310,https://www.instagram.com/tesorobeachsv,https://www.facebook.com/tesoro.beach,,https://hoteltesorobeach.com/
La Paz,San Luis La Herradura,Tortuga Village,"13.327668039777036, -88.96673659816122",No,Accommodation,Accommodations,25641777,https://instagram.com/tortugavillage?igshid=OGQ5ZDc2ODk2ZA==,https://www.facebook.com/p/Tortuga-Village-100064413440721/,,https://tortuga-village.com/
La Paz,San Luis La Herradura,Aquaventura,"13.330427970576661, -88.9657487609867",No,Accommodation,Accommodations,6980-7148,,https://www.facebook.com/profile.php?id=61550206539295#,,https://aquaventurasv.com/
La Paz,San Luis La Herradura,La Hola Beto's | Costa del Sol,"13.3278901220825, -88.96713923896664",No,Accommodation,Accommodations,78959493,https://www.instagram.com/laholasv,,,http://www.laholarestaurantes.com/
La Paz,San Luis La Herradura,La Hola Villas,"13.327665863204908, -88.96731592953424",No,Accommodation,Accommodations,2223-6865,https://www.instagram.com/laholavillas/,,,https://www.laholavillas.com/
La Paz,San Luis La Herradura,Hotel Real Costa Inn,"13.32929547301209, -88.96813792489104",No,Accommodation,Accommodations,23053294,,,,https://hotelrealcostainnsv.com/
La Paz,San Luis La Herradura,Mini Hotel y Restaurante Mila,"13.329271844073135, -88.97083986021117",No,Accommodation,Accommodations,23557400,,,,
La Paz,San Luis La Herradura,OASIS COSTA DEL SOL,"13.329592576536996, -88.97066237681956",No,Accommodation,Accommodations,,,,,
La Paz,San Luis La Herradura,Farmacias San Antonio,"13.329481553812105, -88.97057363511858",No,Accommodation,Accommodations,60500998,,,,
La Paz,San Luis La Herradura,"Rancho El Bebe, Costa del Sol","13.334282673685317, -88.97455965326155",No,Accommodation,Accommodations,7122 9266,https://www.instagram.com/elbeberancho,https://www.facebook.com/elbeberancho,,
La Paz,San Luis La Herradura,Villa del Sol,"13.331969641708048, -88.97285458029161",No,Accommodation,Accommodations,,,,,https://villadelsolsv.com/
La Paz,San Luis La Herradura,Necky,"13.331592655148485, -88.97206234240643",No,Accommodation,Accommodations,75902321,,,,
La Paz,San Luis La Herradura,Yayan Beach House,"13.332076450212515, -88.97576037754236",No,Accommodation,Accommodations,7887 8409,https://www.instagram.com/yayanbeachhouse,https://www.facebook.com/p/Yayan-Beach-House-61556599151157/,,
La Paz,San Luis La Herradura,Izalco Hotel & Beach Resort,"13.331812228126315, -88.97678003777911",No,Accommodation,Accommodations,7840 5735,https://www.instagram.com/izalcohotel/,https://www.facebook.com/izalcohotelbeachresort,,https://izalcohotelresort.com/
La Paz,San Luis La Herradura,Rancho Matnik,"13.333813886915685, -88.98018861129928",No,Accommodation,Accommodations,7758 6674,https://www.instagram.com/rancho_matnik_/,,,
La Paz,San Luis La Herradura,Rancho Nenibella,"13.333669689629737, -88.98044675594322",No,Accommodation,Accommodations,7017 4667,,https://www.facebook.com/ranchonenibella,,
La Paz,San Luis La Herradura,"Sol Tropical, Restaurante y Hotel","13.336293304459915, -88.98686231778001",No,Accommodation,Accommodations,72216913,,,,
La Paz,San Luis La Herradura,"Rancho Las Águilas, Costa del Sol","13.336883612357193, -88.98933450779717",No,Accommodation,Accommodations,7899-6190,https://www.instagram.com/aguiladelsol.sv/,,,
La Paz,San Luis La Herradura,Pupusería Niña Clarita,"13.339169289396438, -88.9918610187597",No,Accommodation,Accommodations,72491034,,,,
La Paz,San Luis La Herradura,Rancho Los Enamorados,"13.339741757310644, -88.99202947037271",No,Accommodation,Accommodations,7656-1728,,,,
La Paz,San Luis La Herradura,Rancho Mar Sol y Luna,"13.340623423847784, -88.99222837384646",No,Accommodation,Accommodations,6112-2202,,,,
La Paz,San Luis La Herradura,Stella Maris Casa de Playa,"13.339011177271324, -88.99420239702357",No,Accommodation,Accommodations,7737 4915,,https://www.facebook.com/stellamarissv/,,
La Paz,San Luis La Herradura,"Rancho Fernandez ""82""","13.341118266373748, -88.99814295941243",No,Accommodation,Accommodations,70347888,,,,
La Paz,San Luis La Herradura,RANCHO EL TIGRE COSTA DEL SOL #77,"13.341296001965832, -88.99884837561332",No,Accommodation,Accommodations,7549 1802,,https://www.facebook.com/share/1Bt8WFUNke/,,
La Paz,San Luis La Herradura,Ranch Ocean Front,"13.341197843419767, -88.99909928481185",No,Accommodation,Accommodations,72395723,,,,
La Paz,San Luis La Herradura,Rancho de El Oso Tuerto,"13.342264622789507, -88.9998294161542",No,Accommodation,Accommodations,76371730,https://www.facebook.com/profile.php?id=100087561890219#,,,https://osotuerto.com/
La Paz,San Luis La Herradura,Kapilavastu Residence,"13.341757104133915, -89.00002835068554",No,Accommodation,Accommodations,7140 5584,,,,https://www.kapilavastu.info/
La Paz,San Luis La Herradura,Rancho Rivas Peña,"13.34322516543369, -89.00454375701543",No,Accommodation,Accommodations,70467498,,,,
La Paz,San Luis La Herradura,Casita en el paraiso beach house,"13.34422887352036, -89.00182992795548",No,Accommodation,Accommodations,,https://www.instagram.com/casitaenelparaiso28/,,,airbnb.com/h/casitaenelparaisoo
La Paz,San Luis La Herradura,Summer Restaurant by Yessenia,"13.344144731758508, -89.00571707278853",No,Accommodation,Accommodations,78436611,https://www.instagram.com/summerbyyessenia,https://www.facebook.com/summerbyyessenia,,
